id,title,tags
2164,Stargate,Stargate Action Adventure ScienceFiction KurtRussell JamesSpader JayeDavidson VivecaLindfors AlexisCruz RolandEmmerich take million light year home bring back interstellar teleport devic found egypt lead planet human resembl ancient egyptian worship
11395,The Santa Clause,The Santa Clause Fantasy Drama Comedy Family TimAllen JudgeReinhold WendyCrewson DavidKrumholtz PeterBoyle JohnPasquin santa clau scott calvin ordinari accident caus santa clau fall roof christma knock unconsci young finish santa trip deliveri north pole scott learn must becom santa convinc love inde father christma
278,The Shawshank Redemption,The Shawshank Redemption Drama Crime TimRobbins MorganFreeman BobGunton ClancyBrown MarkRolston FrankDarabont fear hold prison hope free frame doubl murder wife lover upstand banker andi dufresn begin life shawshank prison put account skill work amor warden long stretch prison dufresn come admir inmat includ older prison name integr unquench sens hope
9905,Shallow Grave,Shallow Grave Crime Thriller KerryFox ChristopherEccleston EwanMcGregor KenStott KeithAllen DannyBoyle award win thriller buri laugh three friend discov flatmat dead load cash
193,Star Trek: Generations,Star Trek: Generations ScienceFiction Action Adventure Thriller PatrickStewart JonathanFrakes BrentSpiner LeVarBurton MichaelDorn DavidCarson boldli captain jean picard crew enterpris find odd renegad scientist soran destroy entir star system help picard stop soran scheme dead seventi eight year
12122,Village of the Damned,Village of the Damned Thriller Horror ScienceFiction ChristopherReeve KirstieAlley LindaKozlowski MichaelParé MeredithSalenger JohnCarpenter bewar children american villag visit unknown life form leav women villag pregnant nine month later babi born look normal take parent long realiz kid human human
11381,Tommy Boy,Tommy Boy Comedy ChrisFarley DavidSpade BrianDennehy BoDerek JulieWarner PeterSegal first succeed lower standard parti anim tommi callahan can short pack famili busi start tank tommi number cruncher richard hayden save
1587,What's Eating Gilbert Grape,What's Eating Gilbert Grape Romance Drama JohnnyDepp LeonardoDiCaprio JulietteLewis DarleneCates MarySteenburgen LasseHallström film love find last place look gilbert care brother arni obes mother get love walk life
9271,Virtuosity,Virtuosity Action Crime ScienceFiction Thriller DenzelWashington RussellCrowe KellyLynch WilliamForsythe StephenSpinella BrettLeonard justic need program enforc technolog advanc centr letac develop version sadist intellig danger virtual realiti entiti synthes person serial killer stop
2064,While You Were Sleeping,While You Were Sleeping Comedy Drama Romance SandraBullock BillPullman PeterGallagher PeterBoyle JackWarden JonTurteltaub stori love second sight love stori built misunderstand transit worker pull commut peter track mug coma famili mistakenli think peter fianc correct thing complic fall brother quit sure claim
3049,Ace Ventura: Pet Detective,Ace Ventura: Pet Detective Comedy Mystery JimCarrey SeanYoung CourteneyCox ToneLoc DanMarino TomShadyac best actual ventura detect carrey case find miami dolphin miss mascot quarterback marino goe eyebal eyebal eat shark stake miami dolphin woo wow ladi whether undercov fire underwat alway get beast
2759,"The Adventures of Priscilla, Queen of the Desert","The Adventures of Priscilla, Queen of the Desert Drama Comedy TerenceStamp HugoWeaving GuyPearce BillHunter SarahChadwick StephanElliott back look gorgeou outrag ever brand frock drag queen transsexu contract perform drag show resort alic spring resort town remot australian desert head west sydney aboard lavend priscilla rout discov woman contract wife drag queen break repair travel"
9331,Clear and Present Danger,Clear and Present Danger Action Drama Thriller HarrisonFord WillemDafoe AnneArcher JoaquimdeAlmeida HenryCzerny PhillipNoyce drug would lead power analyst jack ryan drawn illeg fought govern colombian drug cartel
10731,The Client,The Client Drama Thriller Crime Mystery SusanSarandon TommyLeeJones Mary-LouiseParker AnthonyLaPaglia BradleyWhitford JoelSchumacher district attorney convict lawyer leagu young knew much street wise mark sway see suicid jerom clifford promin louisiana lawyer whose current client barri blade muldano mafia jerom shoot tell mark bodi senat buri clifford shoot mark found scene mafia quickli realiz mark probabl know say
9495,The Crow,The Crow Fantasy Action Thriller BrandonLee RochelleDavis ErnieHudson MichaelWincott BaiLing AlexProyas real love forev exactli year young rock guitarist eric draven fianc brutal kill ruthless gang crimin draven watch hypnot crow return grave exact reveng
888,The Flintstones,The Flintstones Fantasy Comedy Family JohnGoodman ElizabethPerkins RickMoranis RosieO'Donnell KyleMacLachlan BrianLevant yabba dabba modern stone famili flintston screen live action version classic cartoon fred help barney adopt child barney see opportun repay slate mine test employe find execut good deed goe unpunish
13,Forrest Gump,Forrest Gump Comedy Drama Romance TomHanks RobinWright GarySinise MykeltiWilliamson SallyField RobertZemeckis world never seen eye forrest gump accomplish great thing life present signific histor event case exceed anyon imagin could despit thing attain true love elud forrest gump stori rose challeng prove determin courag love import abil
712,Four Weddings and a Funeral,Four Weddings and a Funeral Comedy Drama Romance HughGrant AndieMacDowell JamesFleet SimonCallow JohnHannah MikeNewell five good reason stay singl four wed funer british comedi british name charl american woman name carri numer wed determin right anoth
10660,It Could Happen to You,It Could Happen to You Comedy Drama Romance NicolasCage BridgetFonda RosiePerez WendellPierce IsaacHayes AndrewBergman waitress lotteri ticket charli lang simpl kindheart york citi realiz money waitress yvonn biasi lang offer half win lotteri ticket amazingli ticket happen winner million true word lang proce share prize money biasi infuri greedi wife muriel content arrang muriel begin scheme take money
8587,The Lion King,The Lion King Family Animation Drama JonathanTaylorThomas MatthewBroderick JamesEarlJones JeremyIrons MoiraKelly RogerAllers RobMinkoff life greatest adventur find place circl life young lion name simba wait king uncl crave titl stop noth
11596,New Nightmare,New Nightmare Horror Thriller Mystery Fantasy HeatherLangenkamp RobertEnglund MikoHughes WesCraven DavidNewsom WesCraven freddi come freddi back badder ever nanci histor nemesi satan snarl pitchfork finger discov monstrou demon taken freddi persona nanci stop threat time save
854,The Mask,The Mask Romance Comedy Crime Fantasy JimCarrey CameronDiaz NancyFish TimBagley JohnnyWilliams ChuckRussell zero hero timid bank clerk stanley ipkiss discov magic mask contain spirit nors loki entir life chang wear mask ipkiss becom supernatur playboy exud charm confid allow catch local nightclub singer tina carlyl unfortun mask influenc ipkiss also rob bank anger junior crime lord dorian tyrel whose goon blame heist
9359,Maverick,Maverick Action Adventure Comedy Drama Western MelGibson JodieFoster JamesGarner GrahamGreene AlfredMolina RichardDonner hand deck card thing danger maverick gambler would rather someon fight need addit three thousand dollar order enter winner take poker game begin day tri tri collect debt recov littl loot reward join forc woman gambler marvel southern accent enter game
36593,The Naked Gun 33⅓: The Final Insult,The Naked Gun 33⅓: The Final Insult Comedy Crime LeslieNielsen PriscillaPresley GeorgeKennedy O.J.Simpson FredWard PeterSegal bomber loos anyon stop frank frank drebin persuad retir undercov state prison find terrorist rocco plan escap frank wife jane desper babi add frank problem host celebr academi award ceremoni humili frank blunder tri foil rocco
2788,Reality Bites,Reality Bites Drama WinonaRyder BenStiller JaneaneGarofalo SteveZahn EthanHawke BenStiller comedi love small circl friend suffer post collegi blue must confront hard truth life love pursuit gain employ struggl surviv guid futur quartet soon begin realiz realiti crack
11011,Ri¢hie Ri¢h,Ri¢hie Ri¢h Comedy Family MacaulayCulkin JohnLarroquette EdwardHerrmann ChristineEbersole MichaelMaccarone DonaldPetrie adventur even world richest afford miss billionair heir richi rich includ reggi jackson bat coach claudia schiffer person trainer playmat scoundrel laurenc dough scheme take famili empir enter faith butler cadburi save
8987,The River Wild,The River Wild Action Adventure Crime Thriller MerylStreep DavidStrathairn KevinBacon BenjaminBratt JohnC.Reilly CurtisHanson vacat famili vacat raft expert gail take pair arm killer navig spectacularli violent river
1637,Speed,Speed Action Adventure Crime KeanuReeves DennisHopper SandraBullock JoeMorton JeffDaniels JandeBont readi rush hour angel swat jack traven bomb expert howard payn major ransom money first rig elev tall build rig slow blow enough nightmar traffic still
8831,Timecop,Timecop Thriller ScienceFiction Action Crime Jean-ClaudeVanDamme MiaSara RonSilver BruceMcGill GloriaReuben PeterHyams kill wife year still time save murder forev offic secur agenc regul time travel must fend life shadi politician past
36955,True Lies,True Lies Action Thriller ArnoldSchwarzenegger JamieLeeCurtis TomArnold BillPaxton TiaCarrere JamesCameron said never said harri tasker secret agent unit state govern year kept wife forc reveal ident stop nuclear terrorist wife kidnap
10395,Wolf,Wolf Fantasy JackNicholson ChristopherPlummer JamesSpader MichellePfeiffer KateNelligan MikeNichols anim publish randal becom werewolf fight keep
12160,Wyatt Earp,Wyatt Earp Drama Action Western KevinCostner DennisQuaid GeneHackman DavidAndrews LindenAshby LawrenceKasdan epic stori love adventur lawless land cover life time west icon hero wyatt earp weav intric tale earp friend famili star stud cast sweep cinematographi authent costum wyatt earp western reviv
11667,Street Fighter,Street Fighter Action Adventure Thriller Jean-ClaudeVanDamme RaúlJuliá Ming-NaWen ДэмианЧапа KylieMinogue StevenE.deSouza fight save world guil variou martial art hero fight tyranni dictat bison cohort
2654,In the Mouth of Madness,In the Mouth of Madness Horror Mystery Thriller SamNeill JulieCarmen JürgenProchnow DavidWarner PeterJason JohnCarpenter live good book late disappear hack horror writer sutter cane hell break loos liter author cane seem knack descript realli bring evil creepi crawli life insur investig john trent sent investig cane mysteri vanish end sleepi littl east coast town hobb
2758,Addams Family Values,Addams Family Values Comedy Family Fantasy RaúlJuliá AnjelicaHuston ChristopherLloyd ChristinaRicci JoanCusack BarrySonnenfeld famili littl stranger sibl wednesday pugsley addam stop noth pubert babi ador parent gomez morticia thing wors black widow nanni debbi jellinski launch plan fester collect dead husband
10436,The Age of Innocence,The Age of Innocence Drama Romance DanielDay-Lewis MichellePfeiffer WinonaRyder AlexisSmith GeraldineChaplin MartinScorsese world tradit innoc dare break rule tale centuri york high societi young lawyer fall love woman separ husband engag woman cousin
